ID,oldID,Headword,forename,surname,gender,Free Born in North America,Free before 13th Amendment,Ever Enslaved,How was freedom attained,Other/Uncertain Status,African born ,"Parent information. Free, Enslaved, Unknown",Runaways and rebels ,Education/literacy,Religion,Slave Narrative or memoir AUTHOR,Notes,images ,Suffix,simpleName,altNames,birthDay,birthMonth,birthYear,birthAttribute,Birth Date unknown,altBirthDay,altBirthMonth,altBirthYear,deathDay,deathMonth,deathYear,deathAttribute,altDeathDay,altDeathMonth,altDeathYear,birthPlaceDescription,birthPlaceParish,birthPlaceCity,birthPlaceCounty,birthPlaceState,birthPlaceCountry,birthPlaceInstitution,altBirthPlaceCity,altBirthPlaceState,altBirthPlaceCountry,deathPlaceDescription,deathPlaceParish,deathPlaceCity,deathPlaceCounty,deathPlaceState,Death Place Country,deathPlaceInstitution,altDeathPlaceCity,altDeathPlaceState,Death Place Country,Occupation #1,Occupation #2,Occupation #3,Occupation #4,Occupation #5,Occupation #6,Occupation #7,Occupation #8
34985,/opr/t0001/e0797,sissonjack,Jack,Sisson,M,,Yes,,,"Unknown status at birth, free before 1866",,Unknown,,,,,"Unknown  Status at Birth, free Before 13th Amendment",,,,Tack,,,1743,c.,,,,,,,1821,,,,,Place unknown,,,,,,,,,,,,Plymouth,,Massachusetts,United States,,,,United States,Patriot (American Revolution) , Guerrilla , War Hero,,,,,
39108,/opr/t0001/e5338,slaughtermoses,Moses,Slaughter,M,,Status changed during the Civil War,Enslaved,"Enlisted in the 13 United States Colored Infantry (U.S.C.I) on 26 October 1863, at age 19",,,"One of ten children born to  to Emalina Fauntleroy, who was enslaved. His father is unknown",Likely a runaway,Literate. The 1900 census noted that he could read and write,Unknown,,A colonel who moved to Illinois after honorably mustering out of the Union Army. Slaughter joined the Grand Army of the Republic (GAR) fraternal organization and was interviewed in the 1930s by the WPA.,,,,,8,4,1843,,,,,,18,2,1938,,,,,,,Clarksville,,Tennessee,United States,,,,,,,Evansville,,Indiana,United States,,,,United States,Farmer , Slave , Soldier,,,,,
37874,/opr/t0001/e3736,slewjenny,Jenny,Slew,F,Freeborn and later enslaved,Yes,Enslaved,"Filed a civil suit, Jenny Slew, Spinster, versus John Whipple, Jr., Gentleman, and lost because she was not considered a spinster. Later sued again and won her freedom.",,,Mother was a white woman; father was of African descent and most likely enslaved,No evidence of runaway.,"Unclear. No evidence of schooling, but she submitted a legal appeal.",Unknown,,Free before 13th Amendment. May be the first enslaved person who gained freedom through trial by jury.,,,,,,,1719,c.,,,,,,,,,,,,Place unknown,,,,,,,,,,Place Unknown,,,,,,,,,,Slave , Litigant,,,,,,
36559,/opr/t0001/e2380,smallmaryjaneblair,Mary Jane Blair,Small,F,,Unknown,Unknown,,Unknown status at birth,,Daughter of Agnes Blair and an unknown father. Involved in multiple  African Methodist Episcopal (AME) Zion Church parishes.,N/A (?),Apparently literate. May have attended Baltimore Catholic school,"Methodist. An ordained elder, minister, and denominational leader",,One of the first ordained African American women,,,,,20,10,1850,,,,,,11,9,1945,,,,,,,Murfreesboro,,Tennessee,United States,,,,,,,York,,Pennsylvania,United States,,,,United States,African Methodist Episcopal Clergy,,,,,,,
34716,/opr/t0001/e0528,smallsrobert,Robert,Smalls,M,,Status changed during the Civil War,Enslaved,He and several other enslaved sailors loaded their families onto the Confederate steamship named Planter and navigated at night to Union lines,,,"His father was a white man (perhaps John McKee), and his mother, Lydia, was enslaved as a house servant for the McKee family",Fugitive Slave,Literate. Learned basic reading and writing while still enslaved. He later attended three months of school and hired tutors,Unknown,,"A ship pilot during the Civil War who became a businessman, and landowner who served five terms in the U.S. House of Representatives, beginning in 1874",http://www.oxfordaasc.com/article/opr/t0001/e0528,,,,5,4,1839,,,,,,23,2,1915,,,,,,,Beaufort,,South Carolina,United States,,,,,,,Beaufort,,South Carolina,United States,,,,United States,Slave , U.S. Representative,,,,,,
38810,/opr/t0001/e5038,smallwoodthomas,Thomas,Smallwood,M,,Yes,Born enslaved,"Reverend J. B. Ferguson bequeathed to his family the Smallwood siblings, with the condition that the Smallwoods be freed at age 30",,,His father was James Smallwood,No evidence of runaway,Literate. Learned the alphabet from his legal owner Reverend J. B. Ferguson. He considered his education through tutoring after gaining his freedom.,Unknown,https://docsouth.unc.edu/neh/smallwood/menu.html,"Free before 13th Amendment. After gaining his freedom, Smallwood became an antislavery author, a member of the Underground Railroad, and a community organizer in Canada",,,,,22,2,1801,,,,,,,,1883,,,,,,,,Prince George's County,Maryland,United States,,,,,,,,,,Canada,,,,Canada,Slave , Abolitionist , Slave Narrative Author,,,,,
34717,/opr/t0001/e0529,smithamandaberry,Amanda Berry,Smith,F,,Yes,Born Enslaved,By 1840 her father bought the family's freedom,,,"The second child of Samuel and Miriam Berry, both of whom were enslaved",No evidence of runaway. By 1850 her family's farm in Pennsylvania served as a stop on the Underground Railroad,Literate. Self-educated,Methodist. ,https://docsouth.unc.edu/neh/smitham/menu.html,"Free before 13th Amendment. Led revivals at AME and white Methodist churches, joined the WCTU,  worked for years as a missionary, and founded a school",https://docsouth.unc.edu/neh/smitham/menu.html,,,,23,1,1837,,,,,,24,2,1915,,,,,,,Long Green,,Maryland,United States,,,,,,,Sebring,,Florida,United States,,,,United States,Slave , Evangelist , Missionary,,,,,
39109,/opr/t0001/e5339,smithandrewjackson,Andrew Jackson,Smith,M,,Yes,Born enslaved,He was enslaved until late 1861 or as late as February 1862. He reportedly walked for twenty-five miles to join Union lines,,," His mother was an enslaved woman named Susan, while his father was his master, Elijah Smith",Fugitive Slave,No evidence of literacy,Unknown,,Free before 13th Amendment. In the Civil War Smith served in the 55th Massachusetts Regiment and was promoted to Color Sergeant (holding the regimental flags during battle). In 2001 he was posthumously awarded the Medal of Honor,,,,,3,9,1843,,,,,,4,3,1932,,,,,,,Eddyville,,Kentucky,United States,,,,,,,Grand Rivers,,Kentucky,United States,,,,United States,Slave , Medal of Honor Recipient , Soldier,,,,,
37881,/opr/t0001/e3743,smithcharlesspencer,Charles Spencer,Smith,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,16,3,1852,,,,,,1,2,1923,,,,,,,Colborne,,Ontario,Canada,,,,,,,Detroit,,Michigan,United States,,,,United States,Educator , State Legislator , Civic Leader , African Methodist Episcopal Clergy,,,,
35383,/opr/t0001/e1198,SmithHarryClay,Harry Clay,Smith,M,,,,,"Unknown status at birth, WV, 1863",,"the son of John Smith and Sarah (maiden name unknown),",,,,,,,,,,28,1,1863,,,,,,10,12,1941,,,,,,,Clarksburg,,West Virginia,United States,,,,,,,Cleveland,,Ohio,United States,,,,United States,State Legislator , Civil Rights Activist , Newspaper Editor / Publisher,,,,,
37890,/opr/t0001/e3752,smithisaachughes,Isaac Hughes,Smith,M,,,,,"Unknown status at birth., NC 1854",,the son of Thomas and Harriet Smith.,,,,,,,,,,5,5,1854,,,,,,6,7,1915,,,,,,,,Craven County,North Carolina,United States,,,,,,,New Bern,,North Carolina,United States,,,,United States,Entrepreneur , Educator , State Legislator , Philanthropist,,,,
37891,/opr/t0001/e3753,smithjameslindsay,James Lindsay,Smith,M,,Yes,Enslaved,Escaped from slavery in 1838 along with two friends.,,,"His parents, Rachel and Charles, were enslaved on the property of Thomas Langdon",Fugitive Slave ,"Literate. Attended school near Springfield, MA",Methodist,"Autobiography of James L. Smith : including also, reminiscences of slave life, recollections of the war, education of freedmen, causes of the exodus, etc.","Free before 13th Amendment. Injured as a child, Smith became a shoemaker. He continued this profession after escaping from slavery, also becoming a deacon, an autobiographer, and a father of successful children",,,,,,,,,Date unknown,,,,,,1883,,,,,,,Northern Neck,Northumberland County,Virginia,United States,,,,,,,Norwich,,Connecticut,United States,,,,United States,Fugitive Slave , Autobiographer / Memoirist , Methodist Clergy , Shoemaker,,,,
34719,/opr/t0001/e0531,smithjamesmccune,James McCune,Smith,M,,Yes,Enslaved,"Emancipated on 4 July 1827, when the Emancipation Act of New York officially freed the state's remaining slaves",,,"His parents were enslaved. He described his mother as ""self-emancipated""",No evidence of runaway,"Literate. Graduated with honors from African Free School but was denied admission to several schools on account of his race. He earned a BA (1835), MA (1836), and MD (1837) from the University of Glasgow, Scotland",Christian. Viewed slavery in millenial terms,,"Free before 13th Amendment. A graduate of Glasgoow University Medical school, he was the first professionally trained black physician in the U.S., Smith also became a leading black intellectual and a radical abolitionist.",,,,,18,4,1813,,,,,,17,11,1865,,,,,,,New York,,New York,United States,,,,,,,Williamsburg,,New York,United States,,,,United States,Slave , Abolitionist , Physician,,,,,
38998,/opr/t0001/e5227,smithjohn,John,Smith,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,,,1854,,,,,,,,,,,,,,,,,,Bermuda,,,,,place unknown,,,,,,,,,,Medal of Honor Recipient , Sailor (Navy),,,,,,
35387,/opr/t0001/e1202,smithjoshuabowen,Joshua Bowen,Smith,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,,,1813,,,,,,,,1879,,,,,,,Coatesville,,Pennsylvania,United States,,,,,,,Cambridgeport,,Massachusetts,United States,,,,United States,Abolitionist,,,,,,,
37894,/opr/t0001/e3757,smithlydiahamilton,Lydia Hamilton,Smith,F,Freeborn,Yes,,Freeborn,,,Her mother was a black woman surnamed O'Neill and her father was white,N/A,No evidence of literacy,Catholic,,"Free before 13th Amendment. Known as the housekeeper of US Senator Thaddeus Stevens, she may also have operated a boarding house.",,,,,14,2,1813,,,,,,14,2,1884,,,,,,,Gettysburg,,Pennsylvania,United States,,,,,,,Washington,,District of Columbia,United States,,,,United States,Domestic Servant , Boardinghouse Operator,,,,,,
36562,/opr/t0001/e2383,smithowenlw,Owen L. W.,Smith,M,,Status changed during the Civil War,Enslaved,Sometime before the end of the Civil War he joined the advancing troops of General William T. Sherman ,,,"His parents were Ollen Smith and Maria (Hicks), both enslaved",Apparently a Fugitive Slave,Literate. Attended a private school after the Civil War and continued his education under a tutor. He briefly attended University of South Carolina's law school in Columbia until it was re-segregated.,African Methodist Episcopal Zion,,"A law practitioner, AME Zion preacher,  corresponding editor of the Star of Zion, and from 1898 the U.S. minister resident and consul general to Liberia. He was replaced as consul in 1902 and experienced a transformed racial climate in North Carolina",,,,,18,5,1851,,,,,,5,1,1926,,,,,,,Giddensville,,North Carolina,United States,,,,,,,Wilson,,North Carolina,United States,,,,United States,Slave , Diplomat , Freedman / Freedwoman , Justice of the Peace , African Methodist Episcopal Clergy,,,
37904,/opr/t0001/e3767,smithrobertlloyd,Robert Lloyd,Smith,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,6,1,1861,,,,,,10,7,1942,,,,,,,Charleston,,South Carolina,United States,,,,,,,Waco,,Texas,United States,,,,United States,Educator , State Legislator , Organization Founder / Official , Social Reformer,,,,
35388,/opr/t0001/e1203,smithstephen,Stephen,Smith,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,,,1795,c.,,,,,,,1873,,,,,,,Near Harrisburg,Dauphin County,Pennsylvania,United States,,,,,,,Philadelphia,,Pennsylvania,United States,,,,United States,Capitalist / Financier , African Methodist Episcopal Clergy,,,,,,
35484,/opr/t0001/e1299,smithventure,Venture,Smith,M,,Yes,Enslaved,In 1764 he bought his own freedom. He purchased his entire family free by the age of 46,,YES,"The eldest child of Saungm Furro, a prince, and Furro's first wife (name unknown)",Attempted escape,No evidence of literacy. He wrote his autobiography with the help of an amanuensis.,Unknown,https://docsouth.unc.edu/neh/venture/menu.html,"Free before 13th Amendment. Captured in Guinea and forced to be a servant in raids on other African nations, and at age eight was transported to Rhode Island and enslaved there. After gaining his freedom he wrote an important autobiography and acquired land.",,,,,,,1729,c.,,,,,19,9,1805,,,,,,,Dukandarra,,,Guinea,,,,,,,East Haddam,,Connecticut,United States,,Haddam Neck,Connecticut,United States,Entrepreneur , Slave , Slave Narrative Author,,,,,
77940,/opr/t0001/e6250,,Anna Amelia,Smith-Bustill,F,Freeborn,,,Freeborn,,,"Born to Joseph Cassey Bustill, a Presbyterian leader and a conductor on the Underground Railroad, and Sarah Humphrey, who was a member of a band of Chippewa Native Americans from Niagara Falls, New York.",N/A,Literate. Unknown where she was educated.,"Unknown. Her father founded the First Colored Presbyterian Church of Harrisburg, Pennsylvania",,Free before 13th Amendment. Genealogist for the prominent Bustill family of Philadelphia,,,,,,,1862,,,,,,,,,,,,,,,Harrisburg,,Pennsylvania,United States,,,,,place unknown,,,,,,,,,,Educator , Social Historian / Commentator , Writing and Publishing,,,,,
37910,/opr/t0001/e3774,smythejohnh,John H.,Smythe,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,14,7,1844,,,,,,5,9,1908,,,,,,,Richmond,,Virginia,United States,,,,,,,Richmond,,Virginia,United States,,,,United States,Educator , Diplomat , Lawyer , Institutional Founder / Benefactor,,,,
35952,/opr/t0001/e1771,snaersamuel,Samuel,Snaer,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,,,1833,,,,,,,,1896,,,,,,,New Orleans,,Louisiana,United States,,,,,,,New Orleans,,Louisiana,United States,,,,United States,Music Educator , Composer / Arranger , Classical Musician,,,,,
37912,/opr/t0001/e3777,snoddydilsey,Dilsey,Snoddy,F,,No,Enslaved,Emancipated after the Civil War,,,Unknown,No evidence of runaway,No evidence of literacy.,Member of the Nazareth Presbyterian Church,,"Enslaved by the family of John Snoddy, likely as a house servant",,,,,,,1790,c.,,,,,,,1875,,,,,Place unknown,,,,,,,,,,,,Beech Springs,,South Carolina,United States,,,,United States,Slave , Freedman / Freedwoman,,,,,,
38520,/opr/t0001/e4748,snowdenisaachumphrey,Isaac Humphrey,Snowden,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,,,1826,,,,,,,6,1869,,,,,,,Boston,,Massachusetts,United States,,,,,,,,,,Liberia,,,,Liberia,Printer , Physician,,,,,,
37914,/opr/t0001/e3779,snowdenjohnbaptist,John Baptist,Snowden,M,,Yes,Born enslaved,Purchased his freedom for $200 and 10 additional months of work. His owner had initially wanted a price of $1000 but worried that Snowden would run away before amassing such a large sum,,,"The son of Fanny and Nathan Snowden, enslaved persons belonging to Nicolas Harden and Ely Dorsey, respectively",No evidence of runaway,Literate. Learned to read by using white children as his tutors. Later earned degrees from Howard University and Boston University,Methodist,https://archive.org/details/autobiographyofr00snow/page/n7,"Free before 13th Amendment. A Methodist minister, the first black professor of theology at Centenary Biblical Institute (now Morgan State University), and the author of a detailed memoir.","biography by the son, Thomas.  Not listed by William Andrews in his list of slave narratives",,,,14,5,1801,,,,,,8,9,1885,,,,,,,,Anne Arundel County,Maryland,United States,,,,,,,,Anne Arundel County,Maryland,United States,,,,United States,Slave , Autobiographer / Memoirist , Slave Narrative Author , Methodist Episcopal Clergy,,,,
38420,/opr/t0001/e4648,snowdensamuel,Samuel,Snowden,M,,Yes,Enslaved,"Unknown. It appears that he was born a slave., but by the early 1800s he was living in Maine",,,,,The details of his education are not listed.,Methodist Episcopal,,"Free before 13th Amendment. The first African American pastor to be ordained in the Methodist Episcopal Church's New England Conference, Snowden was also an important antislavery activist",,,,,,,1775,c.,,,,,8,10,1850,,,,,,,,,Maryland,United States,,,,,,,Boston,,Massachusetts,United States,,,,United States,Slave , Methodist Episcopal Clergy,,,,,,
39657,/opr/t0001/e5893,somersalfred,Alfred,Somers,M,,Yes,Born enslaved,"Accompanied an unsuccessful gold prospecting mission to Pike's Peak, Colorado as a cook and was allowed his independence rather than being brought back to Missouri. He apparently did not receive emancipation papers and traveled as a fugitive",,,Unknown,Fugitive Slave,Illiterate,Unknown,,Free before 13th Amendment. Served in Connecticut's Thirtieth Regiment on 25 January 1864 for three years,,,,,29,2,1816,,,,,,21,11,1898,,,,,,,,Louden County,Virginia,United States,,,,,,,New Haven,,Connecticut,United States,,,,United States,Farmer , Slave , Soldier,,,,,
36565,/opr/t0001/e2386,somersetjames,James,Somerset,M,,Yes,Enslaved,Freed by a court case in England,,YES,Unknown,Fugitive Slave,No evidence of literacy,Baptized (denomination unknown),,"Free before 13th Amendment. Sued for his freedom while living in England and was freed when the court established that enslaved persons were not bound to continued servitude if they came to England because there was no ""positive law"" sustaining slavery.",,,,,,,1741,c.,,,,,,,1772,c.,,,,,,,,,Africa,,,,,place unknown,,,,,,,,,,Slave , Litigant,,,,,,
35953,/opr/t0001/e1772,spearchloe,Chloe,Spear,F,,Yes,Enslaved,"According to her obituary, she was emancipated by Massachusetts law; it is likelier that she negotiated her freedom in the 1780s",,YES,Unknown. Presumably free individuals living in Africa,No evidence of runaway,Literate,"ecumenical Christian. Joined the New North Congregational Church, and also participated in Baptist services",https://docsouth.unc.edu/neh/brownrw/menu.html,"Free before 13th Amendment. Born in Africa and kidnapped, she was enslaved in Boston and later freed. Described as a pious Christian by a memoir written by ""A Lady of Boston""",,,,,,,1750,c.,,,,,3,1,1815,,,,,Place unknown,,,,,,,,,,,,Boston,,Massachusetts,United States,,,,United States,Slave , Washerwoman / Laundress , Slave Narrative Author,,,,,
35954,/opr/t0001/e1773,speedella,Ella,Speed,F,,Unknown,Unknown,,"Unknown status at birth, LA 1865",,unknown. Possibly born Ella Cherwiss,N/A (?),Unclear. She sent a handwritten note,Unknown,,"An ""inmate"" in a house of prostitution, she was shot to death at age 28 by a white man, which is described in the  ballad “Ella Speed” ",,,,,,,1865,,,,,,3,9,1894,,,,,,,New Orleans,,Louisiana,United States,,,,,,,New Orleans,,Louisiana,United States,,,,United States,Murder Victim,,,,,,,
37925,/opr/t0001/e3791,speerguilford,Guilford,Speer,M,,Status changed during the Civil War,Enslaved,"Liberated on 19 April 1865 with the arrival of Union troops, but those same troops ransacked his shop and house, stealing goods",,,Unknown,No evidence of runaway,No evidence of literacy,African Methodist Episcopal (AME) Church,,"Operated a harness-making business before and after gaining his freedom, and became active in the Republican party after the end of the Civil War",,,,,,,1808,c.,,,,,9,11,1889,,,,,,,,,Georgia,United States,,,,,,,Thomaston,,Georgia,United States,,,,United States,Entrepreneur , Slave , Community Activist , Shoemaker,,,,
34988,/opr/t0001/e0800,spencerpeter,Peter,Spencer,M,,Yes,Born enslaved,"He was emancipated by the will of his legal owner, who died in the mid-1790s",,,Unknown,No evidence of runaway,Received a basic education in a Quaker-run school,"Methodist Episcopal, then African Union Methodism (also called the ""African Union Church"" or ""Union Church of Africans"")",,"Free before 13th Amendment. A preacher and founder of African Union Methodism, which was the first independent black Methodist denomination",,,,,,2,1782,c.,,,,,25,7,1843,,,,,,,,Kent County,Maryland,United States,,,,,,,Wilmington,,Delaware,United States,,,,United States,Slave , Sectarian Leader,,,,,,
35955,/opr/t0001/e1774,SpragueRosettaDouglass,Rosetta Douglass,Sprague,F,Freeborn,Yes,,Freeborn,,,The first child of Frederick Douglass and Anna Murray Douglas. Born in the first year of Frederick Douglass' freedom.,N/A,"Literate.  After an early education in Lynn, she studied under Lydia and Abigail Mott and then at Seward Female Academy in Rochester. After facing discrimination at school, she continued her education under private tutors. Attended Oberlin Academy in 1844 and 1845","Unknown. ""struggled to balance teaching in a Sabbath school with her father's animus against the organized church,"" according to the AANB",,"Free before 13th Amendment. Sometimes assisted her father, Frederick Douglass. worked as a teacher and clerk, bore seven children, helped found the National Association of Colored Women, and wrote My Mother as I Recall Her about Anna Murray Douglass",,,,,24,6,1839,,,,,,,,1906,,,,,,,New Bedford,,Massachusetts,United States,,,,,,,Washington,,District of Columbia,United States,,,,United States,Educator , Family Member,,,,,,
37932,/opr/t0001/e3798,stainesonamariajudge,Ona Maria Judge,Staines,F,,Yes,Enslaved,"In 1796 escaped from the household of George Washington during a visit to Philadelphia. Traveled to Portsmouth, New Hampshire aboard a ship",,,"Father was Andrew Judge, a white indentured servant. Mother was an enslaved woman named Betty.",Fugitive Slave,Illiterate,Apparently Christian; described herself as a child of God,,"Free before 13th Amendment. Enslaved as a seamstress and personal servant to Martha Washington, she later escaped to New Hampshire and avoided the Washingtons' efforts to take her back into slavery",,,,,,,1774,c.,,,,,25,2,1848,,,,,,,Mt. Vernon,,Virginia,United States,,,,,,,Greenland,,New Hampshire,United States,,,,United States,Seamstress , Slave , Fugitive Slave,,,,,
37936,/opr/t0001/e3802,stanceemanuel,Emanuel,Stance,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,,,1847,,,,,,25,12,1887,,,,,,,,Carroll County,Louisiana,United States,,,,,,,Near Crawford,,Nebraska,United States,,,,United States,Farmer , Medal of Honor Recipient , Soldier,,,,,
39001,/opr/t0001/e5230,stanfordpeterthomas,Peter Thomas,Stanford,M,,Status changed during the Civil War,Born enslaved,He was freed but parentless by the end of the Civil War,,,"born to enslaved parents. His father was sold before he was born, and his mother taken away when he was four years old.",No evidence of runaway,Educated at Suffield Institute in Connecticut,Baptist. Also a preacher in Zion Congregational Church,"Wrote an autobiography, From Bondage to Liberty (1889)","A Baptist preacher who lived in the US, UK and Canada and became an anti-lynching activist. A formerly homeless orphan himself, Stanford also founded a home for homeless women and children",,,,,,,1860,,,,,,20,5,1909,,,,,,,Hampton,,Virginia,United States,,,,,,,Cambridge,,Massachusetts,United States,,,,United States,Church Founder , Organization Founder / Official , Congregational Clergy , Antilynching Reformer,,,,
35147,/opr/t0001/e0961,StanleySaraG,Sara G.,Stanley,F,Freeborn,Yes, ,Freeborn,,,"Born to John Stuart Stanley and Frances Griffith, who were teachers of free blacks",N/A,Literate. Studied at Oberlin College from 1852 to 1855 but did not earn a degree,Apparently Christian. Hired by the Protestant-based American Missionary Association (AMA) ,,Free before 13th Amendment. A well reputed writer who may have delivered an antislavery speech and who worked for the American Missionary Association (AMA) as a teacher. Less visible after her marriage to a white Union veteran.,,,,,,,1836,c.,,,,,,,1918,,,,,,,New Bern,,North Carolina,United States,,,,,Place Unknown,,,,,,,,,,Educator , Literary Critic,,,,,,
35958,/opr/t0001/e1777,stanlyjohncarruthers,John Carruthers,Stanly,M,,Yes,Born enslaved,"Freed by owners in 1795, when he was 21",,,"son of an unnamed African Ibo woman who had been brought to America on a vessel owned by the merchant-shipper John Wright Stanly ""almost certainly"" his  father, who did not acknowledge paternity. Note: Slave Voyages do not list a John Wright Stanly as a ship owner, nor an Alexander Stewart, his later owner, as captain of any ship in the TASTDB Schweninger entry claims Stewart was captain of the vessel that brought Stanly's mother from Africa. CHECK ",No evidence of runaway,Literate. Was taught to read by the wife of a ship captain involved in the slave trade (the same ship captain had transported Stanly's mother),Presbyterian,,"Free before 13th Amendment. Formerly enslaved, Stanly became a wealthy planter and the largest free black slaveholder in the South",,,,,,,1774,,,,,,,,1845,c.,,,,,,,Craven County,North Carolina,United States,,,,,,,New Bern,,North Carolina,United States,,,,United States,Plantation Owner , Barber , Entrepreneur , Slave , Freedman / Freedwoman , Slave Owner,,
37940,/opr/t0001/e3806,starkssamuelw,Samuel W.,Starks,M,Freeborn,yes,,,,,"the son of Lewis Starks, a cooper, and Mary Starks",,,,,Free before 13th Amendment,,,,,10,3,1865,,,,,,3,4,1908,,,,,,,,Kanawha County,West Virginia,United States,,,,,,,,Kanawha County,West Virginia,United States,,,,United States,Librarian , Entrepreneur , Community Activist , Fraternal Organization Leader / Member,,,,
37941,/opr/t0001/e3807,starlinsmark,Mark,Starlins,M,,No,Enslaved,"Never freed, in spite of service during the American Revolution",,YES,Unknown,No evidence of runaway,No evidence of literacy,Unknown,,"Known as ""Captain"" for his knowledge of waterways, Starlin was a Patriot in the American Revolution who helped capture the British supply ship Fanny",,,,,,,,,Date unknown,,,,,,1784,c.,,,,Place unknown,,,,,,,,,,,,,,Virginia,United States,,,,United States,Slave , Patriot (American Revolution) , Sailor (Navy),,,,,
37942,/opr/t0001/e3808,stedmancato,Cato,Stedman,M,,Unknown,Enslaved,It is not clear if he gained his freedom after the Revolutionary War,,YES,Unknown,No evidence of runaway,No evidence of literacy,Unknown,,"Fought as a patriot during the Revolutionary War and was present at many significant confrontations, beginning with the first shots fired at Lexington",,,,,,,1790,fl.,,,,,,,,,,,,,,,,,Africa,,,,,probably,,Cambridge,,Massachusetts,United States,,,,,Slave , Patriot (American Revolution) , Soldier,,,,,
37943,/opr/t0001/e3809,steelecarrie,Carrie,Steele,F,,No,Born enslaved,Emancipated after the Civil War,,,Her father was born into slavery in Georgia. Her mother was born into slavery in Virginia.,No evidence of runaway,Literate,Apparently Christian. Incorporated prayer in the orphanage she ran,,"Spent sixteen years as a train depot ""matron""; wrote and sold her autobiography to fund an orphanage. ",,,,,,,1829,c.,,,,,3,11,1900,,,,,,,,,Georgia,United States,,,,,,,Atlanta,,Georgia,United States,,,,United States,Slave , Institutional Founder / Benefactor , Janitor / Handyman,,,,,
37945,/opr/t0001/e3811,stephenscharlotteandrews,Charlotte Andrews,Stephens,F,,Yes,Enslaved,Freed in 1863 when the Union Army took Little Rock,,,"Born in Little Rock to William Wallace Andrews and Caroline Sherman Andrews, who were both enslaved",No evidence of runaway,Literate. Her father taught her to read and she later attended Oberlin College,Unknown. Her father was a minister in the AME church.,,"Free before 13th Amendment. The first African American public school teacher in Little Rock, Arkansas, she taught for 70 years",,,,,,,1854,,,,,,17,12,1951,,,,,,,Little Rock,,Arkansas,United States,,,,,,,Little Rock,,Arkansas,United States,,,,United States,Librarian , Slave , Educational Institution Official , Educator,,,,
35960,/opr/t0001/e1779,stephensgeorgee.,George E.,Stephens,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,,,1832,,,,,,24,4,1888,,,,,,,Philadelphia,,Pennsylvania,United States,,,,,,,New York,,New York,United States,,,,United States,Sailor (Trading Vessel) , Abolitionist , Civil Rights Activist , Soldier , Print Journalist,,,
34724,/opr/t0001/e0536,stewardaustin,Austin,Steward,M,,Yes,Enslaved,"While enslaved in New York state, he escaped to Canandaigua. He later openly declared himself to be free after learning about New York's gradual emancipation statute from 1799 ",,,"His parents were Robert Steward and Susan (maiden name unknown), both enslaved",Fugitive Slave,Literate. Attended an academy in Farmington,Unknown,https://docsouth.unc.edu/fpn/steward/menu.html,"Free before 13th Amendment. _Escaped slavery, became a successful grocer, acted as an agent for several black newspapers, and joined improvement societies in Rochester, New York. He briefly joined an unsuccessful settlement project in Canada.",https://docsouth.unc.edu/fpn/steward/menu.html,,,,,,1793,,,,,,,,1865,,,,,,,,Prince William County,Virginia,United States,,,,,,,Rochester,,New York,United States,,,,United States,Slave , Abolitionist,,,,,,
37947,/opr/t0001/e3813,stewardrebeccagould,Rebecca Gould,Steward,F,Freeborn,Yes, ,Freeborn,,,"Her father, Benjamin Gould, was a farmer with English and African American ancestry. He was descended from the founders of Gouldtown, NJ, where Rebecca was born. Rebecca's mother, Phoebe, was a housewife",N/A,Literate. Read and studied at home,African Methodist Episcopal Church,,"Free before 13th Amendment. A committed member of the AME church, she wrote for the Christian Recorder (often criticizing the Holiness movement) and also authored an autobiographical account entitled “Two Years on the Brink of Jordan.”",,,,,2,5,1820,,,,,,8,6,1877,,,,,,,Gouldtown,,New Jersey,United States,,,,,,,Gouldtown,,New Jersey,United States,,,,United States,Educator , African Methodist Episcopal Lay Leader,,,,,,
